store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,month,day,sales
1101,1.0,852,1,0,0,0,5.0,7.0,7234.46
1016,0.0,848,1,1,0,0,11.0,3.0,9856.19
900,3.0,566,1,1,0,0,3.0,20.0,5887.23
849,2.0,841,1,1,0,1,7.0,17.0,8224.11
692,3.0,927,1,1,0,0,3.0,6.0,7866.65
905,0.0,1469,1,1,0,0,11.0,24.0,12271.87
339,6.0,0,0,0,0,0,4.0,6.0,0.0
365,0.0,702,1,1,0,0,7.0,13.0,7733.42
804,4.0,517,1,0,0,0,10.0,4.0,4758.7
644,5.0,1141,1,0,0,0,5.0,31.0,10204.99
536,4.0,945,1,1,0,1,8.0,8.0,8823.1
607,6.0,0,0,0,0,0,8.0,24.0,0.0
13,4.0,335,1,0,0,0,3.0,27.0,4264.87
103,1.0,324,1,0,0,0,10.0,15.0,3270.52
954,5.0,956,1,0,0,0,11.0,8.0,7519.12
968,0.0,955,1,0,0,1,7.0,21.0,7324.42
354,0.0,572,1,0,0,0,1.0,13.0,5650.18
1040,3.0,688,1,0,0,0,2.0,27.0,5867.67
291,1.0,832,1,0,0,1,4.0,22.0,6092.99
852,0.0,605,1,0,0,0,1.0,19.0,4266.57
392,2.0,775,1,1,0,0,1.0,8.0,8352.11
1060,4.0,1080,1,1,0,0,12.0,5.0,10963.96
922,4.0,650,1,0,0,1,8.0,15.0,5638.39
1107,1.0,775,1,1,0,1,8.0,13.0,7662.81
351,0.0,447,1,0,0,0,1.0,13.0,4225.34
982,5.0,564,1,0,0,0,3.0,15.0,6060.19
620,6.0,0,0,0,0,0,4.0,21.0,0.0
33,4.0,763,1,0,0,0,6.0,28.0,7038.04
439,3.0,821,1,0,0,0,8.0,28.0,6620.48
977,0.0,442,1,0,0,0,5.0,12.0,3402.11
407,3.0,0,0,0,1,1,1.0,1.0,0.0
669,5.0,480,1,0,0,0,6.0,7.0,4929.73
228,0.0,648,1,1,0,0,5.0,27.0,8529.87
522,6.0,0,0,0,0,0,3.0,1.0,0.0
842,0.0,986,1,0,0,1,2.0,11.0,14807.33
868,5.0,755,1,0,0,0,3.0,1.0,8883.01
447,3.0,543,1,0,0,1,6.0,27.0,4349.1
74,2.0,1033,1,1,0,0,12.0,3.0,10866.36
180,6.0,0,0,0,0,0,6.0,28.0,0.0
780,1.0,1143,1,1,0,0,6.0,2.0,11132.94
606,2.0,591,1,0,0,0,10.0,15.0,5000.15
208,1.0,324,1,0,0,0,6.0,9.0,2085.24
83,3.0,327,1,0,0,0,3.0,12.0,3347.96
791,4.0,662,1,0,0,0,9.0,26.0,6406.32
423,4.0,2504,1,0,0,0,11.0,29.0,14691.8
928,3.0,524,1,0,0,0,3.0,12.0,5488.76
159,5.0,673,1,0,0,0,7.0,25.0,6681.77
559,1.0,757,1,0,0,1,2.0,11.0,5368.48
449,0.0,1897,1,1,0,0,2.0,18.0,15925.02
1096,6.0,0,0,0,0,0,7.0,19.0,0.0
6,1.0,806,1,1,0,0,4.0,15.0,7567.59
222,5.0,327,1,0,0,0,8.0,16.0,2942.1
409,4.0,576,1,1,0,0,10.0,11.0,6152.14
531,0.0,756,1,1,0,0,6.0,2.0,8838.56
558,4.0,510,1,1,0,1,3.0,6.0,4413.12
163,2.0,772,1,1,0,1,2.0,5.0,6622.27
981,1.0,625,1,0,0,0,9.0,17.0,5595.69
164,3.0,581,1,0,0,0,2.0,12.0,5236.46
765,3.0,947,1,1,0,0,4.0,30.0,9269.66
94,4.0,753,1,0,0,0,5.0,15.0,7077.42
485,1.0,531,1,1,0,0,6.0,30.0,7785.68
563,6.0,0,0,0,0,0,4.0,14.0,0.0
930,0.0,1407,1,1,0,0,10.0,7.0,10720.26
999,2.0,696,1,0,0,0,5.0,13.0,7537.01
24,2.0,650,1,0,0,0,3.0,26.0,6432.82
638,4.0,509,1,0,0,1,5.0,24.0,5160.03
1005,1.0,716,1,0,0,1,12.0,31.0,5787.62
621,0.0,661,1,0,0,0,6.0,22.0,4877.43
150,6.0,0,0,0,0,0,2.0,9.0,0.0
129,5.0,1046,1,0,0,0,1.0,4.0,7948.54
1037,3.0,1017,1,1,0,0,8.0,21.0,8227.84
547,0.0,551,1,1,0,0,6.0,30.0,7837.56
79,1.0,460,1,0,0,0,2.0,26.0,3958.32
385,6.0,0,0,0,0,0,5.0,3.0,0.0
972,0.0,536,1,1,0,0,10.0,20.0,5728.06
623,5.0,519,1,0,0,0,8.0,23.0,3990.34
252,2.0,566,1,0,0,1,10.0,15.0,6267.37
515,4.0,777,1,1,0,0,4.0,12.0,9185.19
923,0.0,679,1,1,0,1,7.0,1.0,7034.44
1043,5.0,2009,1,0,0,0,12.0,14.0,15434.29
62,4.0,706,1,0,0,0,9.0,6.0,6318.29
535,4.0,881,1,1,0,0,6.0,19.0,7853.28
891,5.0,1632,1,0,0,0,4.0,19.0,15690.98
861,4.0,327,1,1,0,0,1.0,25.0,1899.59
739,2.0,948,1,1,0,0,7.0,15.0,11265.39
1089,5.0,1142,1,0,0,0,1.0,31.0,11206.14
876,1.0,1392,1,1,0,1,5.0,19.0,12186.48
639,0.0,692,1,1,0,0,2.0,17.0,8056.94
201,3.0,411,1,0,0,1,7.0,25.0,4709.37
364,3.0,611,1,0,0,0,9.0,5.0,4799.18
981,5.0,606,1,0,0,0,5.0,17.0,5082.59
532,4.0,1328,1,1,0,0,2.0,20.0,10920.88
994,5.0,239,1,0,0,0,1.0,4.0,2326.42
431,4.0,964,1,0,0,0,6.0,28.0,8835.85
784,0.0,0,0,0,2,1,4.0,21.0,0.0
560,1.0,1731,1,1,0,0,4.0,28.0,14974.59
1027,1.0,1328,1,0,0,0,2.0,24.0,9322.29
826,2.0,656,1,0,0,1,8.0,7.0,6060.65
281,5.0,561,1,0,0,0,10.0,5.0,5654.0
747,3.0,794,1,1,0,1,2.0,7.0,8764.53
12,2.0,791,1,0,0,0,6.0,12.0,5635.87
596,2.0,286,1,0,0,1,12.0,24.0,2482.36
374,6.0,0,0,0,0,0,1.0,5.0,0.0
123,2.0,1322,1,1,0,1,7.0,31.0,11388.14
721,0.0,722,1,0,0,0,6.0,10.0,6975.11
298,2.0,629,1,1,0,0,11.0,20.0,7085.91
273,2.0,595,1,0,0,0,6.0,25.0,5171.36
587,4.0,690,1,1,0,0,4.0,12.0,9218.46
1019,1.0,727,1,1,0,0,3.0,17.0,8867.95
144,2.0,737,1,1,0,0,1.0,23.0,8382.57
329,2.0,0,0,1,1,0,5.0,1.0,0.0
29,1.0,756,1,1,0,0,1.0,27.0,8415.68
751,3.0,674,1,1,0,1,4.0,17.0,5877.35
377,3.0,1091,1,1,0,0,3.0,19.0,9147.62
679,4.0,1060,1,0,0,0,6.0,13.0,9054.01
731,2.0,796,1,0,0,1,10.0,15.0,6650.96
462,2.0,732,1,1,0,0,1.0,7.0,6260.75
1064,3.0,0,0,0,1,0,5.0,14.0,0.0
520,3.0,399,1,1,0,0,2.0,5.0,3888.28
1014,0.0,1354,1,0,0,0,3.0,24.0,11254.22
311,6.0,0,0,0,0,0,1.0,13.0,0.0
993,2.0,756,1,1,0,0,3.0,19.0,8186.18
884,1.0,714,1,1,0,0,12.0,17.0,9419.76
816,0.0,0,0,0,2,1,4.0,6.0,0.0
361,6.0,0,0,0,1,0,1.0,6.0,0.0
260,0.0,877,1,1,0,0,1.0,26.0,7639.34
82,0.0,1072,1,1,0,0,4.0,27.0,11322.47
118,0.0,639,1,0,0,0,12.0,9.0,5727.63
650,3.0,605,1,0,0,0,6.0,27.0,5127.85
346,4.0,563,1,0,0,0,9.0,6.0,5587.86
87,1.0,828,1,1,0,0,9.0,30.0,9390.43
589,3.0,430,1,0,0,1,7.0,11.0,3908.79
943,1.0,518,1,1,0,0,4.0,9.0,6381.63
809,4.0,779,1,0,0,0,2.0,13.0,7820.87
963,4.0,1299,1,1,0,0,9.0,13.0,12173.31
530,5.0,722,1,0,0,0,5.0,9.0,6231.25
746,1.0,559,1,1,0,1,8.0,19.0,6912.78
374,2.0,992,1,1,0,0,12.0,3.0,9796.33
897,4.0,357,1,1,0,1,3.0,22.0,3342.07
636,1.0,757,1,1,0,1,2.0,17.0,7213.97
926,5.0,507,1,0,0,0,10.0,26.0,5693.87
191,1.0,746,1,1,0,0,4.0,29.0,7119.83
881,0.0,846,1,1,0,1,3.0,30.0,9119.35
1033,2.0,1316,1,1,0,0,4.0,10.0,14115.98
424,2.0,0,0,0,3,1,12.0,25.0,0.0
802,3.0,572,1,0,0,0,10.0,31.0,6214.16
510,5.0,513,1,0,0,0,1.0,3.0,5047.54
1108,0.0,1004,1,1,0,0,2.0,18.0,11011.74
804,4.0,548,1,1,0,0,5.0,2.0,6817.06
74,4.0,837,1,1,0,1,8.0,16.0,6198.73
125,2.0,1370,1,0,0,0,4.0,9.0,9637.56
134,3.0,548,1,1,0,0,5.0,7.0,5109.45
849,2.0,840,1,1,0,0,1.0,14.0,7857.68
956,1.0,489,1,0,0,1,7.0,22.0,4014.39
451,2.0,551,1,0,0,0,5.0,28.0,5312.8
981,0.0,661,1,0,0,1,8.0,19.0,5855.92
1092,3.0,1133,1,1,0,0,5.0,16.0,11092.91
1027,2.0,1560,1,1,0,0,1.0,14.0,12735.97
541,3.0,791,1,0,0,0,11.0,20.0,6125.9
352,1.0,609,1,0,0,0,12.0,9.0,6071.28
387,2.0,1273,1,1,0,0,3.0,20.0,10936.17
898,3.0,878,1,1,0,0,5.0,7.0,8035.68
28,2.0,0,0,0,0,1,8.0,27.0,0.0
973,0.0,691,1,0,0,0,1.0,27.0,4695.13
1051,2.0,1233,1,1,0,0,1.0,8.0,10110.98
508,5.0,582,1,0,0,0,5.0,23.0,5625.18
807,4.0,824,1,0,0,1,8.0,9.0,7618.25
848,4.0,809,1,1,0,1,8.0,30.0,7914.59
589,0.0,757,1,1,0,0,3.0,17.0,8117.31
584,1.0,463,1,1,0,1,9.0,2.0,5529.63
850,3.0,719,1,1,0,1,10.0,9.0,6638.08
589,5.0,324,1,0,0,0,2.0,21.0,2940.96
791,4.0,743,1,1,0,1,8.0,2.0,7361.31
1080,6.0,0,0,0,0,0,6.0,28.0,0.0
472,5.0,962,1,0,0,0,3.0,30.0,10279.73
179,1.0,1315,1,1,0,0,7.0,1.0,12015.35
988,4.0,753,1,1,0,0,11.0,22.0,5465.12
511,4.0,804,1,1,0,0,7.0,18.0,6570.05
618,3.0,386,1,0,0,1,8.0,28.0,4983.1
996,2.0,737,1,1,0,0,11.0,26.0,7313.05
421,0.0,1421,1,1,0,1,8.0,18.0,13603.22
838,1.0,750,1,1,0,1,2.0,19.0,7151.47
2,0.0,509,1,0,0,0,9.0,16.0,3945.51
846,6.0,0,0,0,0,0,5.0,3.0,0.0
455,5.0,618,1,0,0,0,2.0,28.0,7032.32
995,6.0,0,0,0,0,0,3.0,10.0,0.0
402,1.0,647,1,1,0,0,10.0,7.0,6723.57
113,5.0,771,1,0,0,0,2.0,9.0,7376.35
130,5.0,536,1,0,0,0,11.0,16.0,5176.4
144,2.0,710,1,1,0,0,1.0,8.0,7903.73
64,3.0,718,1,0,0,1,4.0,9.0,8646.48
322,0.0,456,1,0,0,0,3.0,24.0,3900.39
632,2.0,796,1,0,0,0,4.0,9.0,6362.98
884,5.0,449,1,0,0,0,9.0,21.0,4384.21
180,4.0,750,1,1,0,0,8.0,22.0,6397.24
995,4.0,0,0,1,2,1,4.0,18.0,0.0
798,3.0,920,1,0,0,0,7.0,11.0,7152.44
181,0.0,669,1,0,0,0,4.0,15.0,5360.53
521,4.0,494,1,1,0,0,11.0,7.0,5903.36
228,3.0,502,1,0,0,0,9.0,19.0,6143.64
307,5.0,171,1,0,0,0,3.0,1.0,1453.28
482,5.0,989,1,0,0,0,6.0,28.0,8287.63
546,5.0,1479,1,0,0,0,3.0,7.0,11816.39
711,1.0,451,1,0,0,0,7.0,9.0,5437.5
157,3.0,0,0,1,1,0,5.0,30.0,0.0
593,3.0,1462,1,0,0,0,7.0,10.0,10307.31
888,6.0,0,0,0,0,0,12.0,29.0,0.0
1110,2.0,567,1,1,0,0,1.0,9.0,5211.86
879,6.0,0,0,0,0,0,6.0,9.0,0.0
142,6.0,0,0,0,0,0,5.0,10.0,0.0
344,5.0,1109,1,0,0,0,12.0,13.0,9388.4
210,6.0,0,0,0,0,0,9.0,28.0,0.0
981,1.0,576,1,0,0,0,7.0,9.0,5511.21
586,3.0,2046,1,1,0,0,3.0,7.0,13824.41
309,5.0,646,1,0,0,0,11.0,2.0,6387.85
491,2.0,650,1,1,0,1,4.0,16.0,7777.54
253,5.0,558,1,0,0,0,11.0,15.0,5377.39
118,4.0,621,1,1,0,0,12.0,6.0,6844.53
501,0.0,491,1,0,0,0,5.0,11.0,4321.47
865,3.0,0,0,1,1,0,6.0,4.0,0.0
22,0.0,544,1,0,0,0,12.0,9.0,5390.09
466,2.0,728,1,0,0,0,2.0,12.0,6598.34
895,0.0,1113,1,1,0,0,11.0,18.0,12212.05
88,4.0,619,1,1,0,1,8.0,22.0,6328.07
696,2.0,1065,1,0,0,0,4.0,8.0,8839.39
1011,3.0,1082,1,1,0,0,9.0,4.0,9157.96
368,0.0,630,1,0,0,0,12.0,8.0,6554.18
1044,0.0,1086,1,1,0,0,1.0,21.0,10017.1
552,2.0,565,1,0,0,0,1.0,21.0,5089.36
657,5.0,584,1,0,0,0,10.0,19.0,4772.08
307,2.0,308,1,1,0,0,3.0,18.0,2785.26
172,0.0,1046,1,1,0,0,1.0,7.0,9416.97
961,2.0,514,1,0,0,1,7.0,9.0,4707.47
31,4.0,596,1,1,0,0,2.0,21.0,5574.0
967,3.0,0,0,0,3,1,12.0,26.0,0.0
710,1.0,261,1,0,0,0,3.0,11.0,2402.83
57,3.0,984,1,0,0,1,8.0,8.0,9424.35
27,4.0,1038,1,0,0,0,6.0,28.0,8780.04
714,6.0,0,0,0,0,0,6.0,7.0,0.0
778,2.0,757,1,0,0,0,12.0,11.0,6396.24
57,5.0,755,1,0,0,0,7.0,6.0,7735.26
730,5.0,870,1,0,0,0,7.0,12.0,7970.79
891,1.0,802,1,0,0,0,2.0,24.0,5791.32
221,2.0,414,1,0,0,0,1.0,30.0,3967.49
737,1.0,1036,1,1,0,0,1.0,27.0,8100.47
343,5.0,532,1,0,0,0,7.0,26.0,5005.16
476,0.0,925,1,1,0,0,5.0,18.0,9603.43
93,2.0,541,1,1,0,1,7.0,1.0,6644.7
43,5.0,404,1,0,0,0,7.0,12.0,4451.29
213,4.0,971,1,1,0,0,12.0,20.0,9982.29
1058,4.0,712,1,1,0,1,8.0,16.0,7212.56
96,0.0,714,1,1,0,1,7.0,27.0,8476.65
280,6.0,0,0,0,0,0,3.0,17.0,0.0
750,0.0,381,1,0,0,0,4.0,20.0,4131.41
507,4.0,614,1,0,0,1,10.0,17.0,6569.41
649,1.0,421,1,1,0,1,7.0,14.0,4038.33
378,3.0,974,1,0,0,0,3.0,13.0,6573.4
60,2.0,745,1,0,0,0,2.0,25.0,7294.55
223,6.0,0,0,0,0,0,11.0,24.0,0.0
442,4.0,0,0,0,3,1,12.0,26.0,0.0
1100,1.0,590,1,0,0,1,7.0,23.0,4037.96
298,0.0,1581,1,0,0,1,12.0,23.0,14739.99
777,0.0,449,1,1,0,0,5.0,4.0,5738.76
383,2.0,2174,1,1,0,1,9.0,3.0,17713.38
547,6.0,0,0,0,0,0,11.0,10.0,0.0
247,3.0,520,1,0,0,0,5.0,23.0,5599.94
318,6.0,0,0,0,0,0,4.0,21.0,0.0
1075,3.0,1120,1,0,0,0,8.0,8.0,10988.67
579,2.0,677,1,0,0,0,9.0,24.0,5357.86
565,4.0,734,1,0,0,0,3.0,13.0,5731.93
1093,4.0,936,1,1,0,0,3.0,7.0,9005.82
743,4.0,451,1,0,0,0,2.0,14.0,4011.88
536,1.0,1074,1,1,0,1,7.0,29.0,10869.15
858,1.0,402,1,0,0,0,9.0,17.0,4235.14
934,1.0,744,1,1,0,0,2.0,17.0,7887.59
160,3.0,582,1,1,0,0,10.0,9.0,6564.2
786,5.0,207,1,0,0,0,4.0,5.0,1235.05
222,2.0,528,1,0,0,0,2.0,26.0,4297.84
522,3.0,528,1,0,0,0,6.0,26.0,6322.75
538,0.0,684,1,1,0,1,8.0,4.0,7094.31
263,3.0,276,1,1,0,0,3.0,7.0,3126.62
248,4.0,0,0,1,2,1,3.0,29.0,0.0
679,2.0,1126,1,1,0,0,9.0,11.0,10632.01
1028,4.0,612,1,1,0,0,3.0,22.0,5326.41
307,0.0,287,1,0,0,0,5.0,6.0,2261.79
302,3.0,262,1,1,0,0,9.0,26.0,2842.41
927,1.0,1082,1,1,0,1,3.0,31.0,12304.43
819,5.0,392,1,0,0,0,1.0,10.0,4155.66
674,5.0,1057,1,0,0,0,12.0,21.0,10874.04
484,2.0,668,1,1,0,0,3.0,4.0,6933.12
661,3.0,477,1,0,0,0,12.0,11.0,4693.06
349,5.0,810,1,0,0,0,7.0,5.0,8353.94
351,3.0,520,1,1,0,0,6.0,6.0,6328.31
489,2.0,448,1,0,0,0,5.0,22.0,4264.89
989,1.0,728,1,1,0,0,6.0,16.0,6649.06
600,0.0,689,1,1,0,0,3.0,4.0,8180.56
535,2.0,884,1,1,0,0,1.0,28.0,7237.5
985,3.0,694,1,1,0,0,3.0,7.0,6454.0
858,2.0,367,1,0,0,0,3.0,13.0,3890.66
422,6.0,0,0,0,0,0,11.0,10.0,0.0
797,1.0,373,1,0,0,1,5.0,21.0,3478.0
1048,2.0,400,1,0,0,0,9.0,18.0,4724.56
756,6.0,0,0,0,0,0,5.0,25.0,0.0
336,5.0,1682,1,0,0,0,1.0,19.0,10948.51
1020,4.0,1182,1,1,0,1,1.0,11.0,9524.51
149,5.0,404,1,0,0,0,2.0,1.0,4076.03
1044,2.0,969,1,1,0,0,1.0,9.0,7728.71
514,6.0,0,0,0,0,0,6.0,1.0,0.0
1080,2.0,665,1,0,0,0,2.0,27.0,6336.62
441,2.0,542,1,0,0,0,8.0,27.0,4011.57
90,3.0,883,1,0,0,0,9.0,25.0,6769.98
212,3.0,411,1,1,0,0,1.0,8.0,4408.74
175,4.0,736,1,1,0,0,7.0,4.0,6583.88
868,5.0,638,1,0,0,0,5.0,3.0,7246.25
883,0.0,797,1,1,0,0,12.0,15.0,10953.85
994,0.0,684,1,1,0,0,3.0,16.0,8537.34
1034,4.0,1048,1,1,0,0,12.0,19.0,10636.83
807,6.0,0,0,0,0,0,3.0,10.0,0.0
893,2.0,722,1,0,0,0,10.0,16.0,5776.83
431,6.0,0,0,0,0,0,10.0,19.0,0.0
335,3.0,2258,1,0,0,1,7.0,9.0,11735.3
27,3.0,1097,1,1,0,0,4.0,11.0,9780.54
231,0.0,536,1,1,0,0,12.0,2.0,7125.44
436,1.0,660,1,1,0,0,3.0,19.0,6072.84
998,6.0,0,0,0,0,0,1.0,27.0,0.0
189,2.0,916,1,0,0,0,5.0,13.0,7184.83
226,4.0,759,1,1,0,0,6.0,6.0,7821.39
293,1.0,1241,1,0,0,1,12.0,23.0,12157.44
879,2.0,436,1,1,0,1,6.0,3.0,4984.49
246,2.0,1081,1,0,0,1,5.0,8.0,7931.97
1075,2.0,1013,1,0,0,0,11.0,27.0,9971.91
366,6.0,0,0,0,0,0,7.0,28.0,0.0
158,6.0,0,0,0,0,0,5.0,10.0,0.0
107,2.0,833,1,0,0,0,2.0,25.0,6011.09
956,4.0,403,1,1,0,1,7.0,3.0,3683.24
562,1.0,2941,1,1,0,1,7.0,16.0,18551.57
73,0.0,539,1,1,0,1,7.0,28.0,6044.99
259,5.0,1474,1,0,0,0,3.0,2.0,10079.12
284,2.0,385,1,0,0,1,1.0,2.0,4029.61
999,6.0,0,0,0,0,0,4.0,26.0,0.0
117,6.0,0,0,0,0,0,12.0,28.0,0.0
538,6.0,0,0,0,0,0,1.0,19.0,0.0
603,2.0,928,1,0,0,0,1.0,21.0,6130.3
576,6.0,0,0,0,0,0,4.0,12.0,0.0
889,0.0,630,1,1,0,0,1.0,7.0,7200.9
469,4.0,1731,1,1,0,1,8.0,2.0,13402.88
322,2.0,489,1,0,0,0,9.0,10.0,4269.66
28,4.0,646,1,1,0,0,6.0,20.0,6157.89
769,0.0,3345,1,0,0,0,2.0,9.0,11879.73
976,5.0,472,1,0,0,0,1.0,4.0,4185.07
75,4.0,710,1,1,0,0,7.0,3.0,7744.97
931,0.0,413,1,0,0,0,2.0,11.0,3738.85
793,3.0,416,1,0,0,0,6.0,12.0,3915.59
970,4.0,414,1,1,0,0,3.0,6.0,3519.21
616,2.0,721,1,1,0,1,7.0,30.0,8055.81
819,6.0,0,0,0,0,0,3.0,10.0,0.0
1091,5.0,565,1,0,0,0,2.0,22.0,6078.91
350,6.0,0,0,0,0,0,12.0,22.0,0.0
227,0.0,711,1,1,0,0,11.0,24.0,8021.07
665,2.0,1311,1,1,0,0,11.0,26.0,9263.76
597,4.0,649,1,0,0,0,1.0,17.0,4599.56
577,4.0,576,1,1,0,0,6.0,20.0,5773.16
125,1.0,1745,1,1,0,0,10.0,22.0,13882.54
557,4.0,530,1,1,0,0,2.0,7.0,4924.29
259,2.0,2151,1,0,0,1,7.0,24.0,9389.65
209,2.0,542,1,1,0,0,1.0,9.0,5880.05
1039,0.0,1237,1,1,0,0,1.0,7.0,11622.3
851,4.0,411,1,0,0,0,4.0,19.0,4400.42
889,3.0,0,0,0,1,1,1.0,1.0,0.0
443,2.0,0,0,0,1,0,11.0,19.0,0.0
849,0.0,792,1,0,0,1,10.0,14.0,6469.62
317,3.0,839,1,1,0,1,4.0,2.0,9960.83
648,1.0,619,1,1,0,0,5.0,14.0,6957.07
252,1.0,774,1,1,0,0,1.0,27.0,9877.15
753,5.0,661,1,0,0,0,5.0,4.0,6576.68
695,4.0,462,1,1,0,1,7.0,3.0,4900.67
304,1.0,952,1,1,0,1,7.0,28.0,8853.61
560,1.0,1498,1,0,0,1,10.0,1.0,11810.28
238,4.0,952,1,0,0,1,7.0,26.0,6811.23
933,3.0,925,1,0,0,1,4.0,9.0,6906.2
250,6.0,0,0,0,0,0,2.0,22.0,0.0
162,0.0,447,1,0,0,0,5.0,12.0,5195.99
39,1.0,851,1,1,0,0,4.0,14.0,7702.55
88,3.0,649,1,1,0,0,5.0,22.0,6190.28
780,3.0,798,1,0,0,1,7.0,24.0,5811.07
105,2.0,806,1,1,0,0,1.0,7.0,8531.8
586,4.0,1984,1,1,0,0,5.0,23.0,13607.97
321,0.0,493,1,0,0,0,11.0,25.0,4717.69
28,0.0,561,1,0,0,0,3.0,24.0,4676.27
422,5.0,379,1,0,0,0,8.0,16.0,3414.85
381,1.0,1266,1,1,0,0,12.0,16.0,13137.65
403,3.0,809,1,1,0,0,3.0,7.0,8292.26
957,1.0,844,1,0,0,0,5.0,12.0,6798.98
737,0.0,831,1,0,0,0,3.0,9.0,6317.05
769,4.0,3047,1,0,0,1,7.0,25.0,10398.73
162,0.0,430,1,0,0,0,1.0,14.0,5109.11
578,4.0,948,1,0,0,0,8.0,23.0,8203.41
76,5.0,947,1,0,0,0,1.0,4.0,8722.62
734,0.0,571,1,0,0,0,6.0,10.0,5441.96
929,3.0,635,1,0,0,0,4.0,23.0,4638.62
965,6.0,0,0,0,0,0,6.0,16.0,0.0
476,2.0,787,1,1,0,1,7.0,17.0,7688.02
966,3.0,614,1,0,0,0,10.0,30.0,4535.81
144,1.0,442,1,0,0,1,12.0,31.0,4495.28
474,5.0,466,1,0,0,0,6.0,21.0,4653.31
86,0.0,475,1,0,0,0,3.0,11.0,3657.95
718,2.0,854,1,1,0,0,5.0,21.0,7525.17
84,0.0,1343,1,0,0,0,2.0,24.0,11362.27
133,0.0,1314,1,1,0,0,6.0,3.0,12075.14
776,3.0,460,1,0,0,0,5.0,15.0,3833.77
973,3.0,889,1,1,0,0,11.0,13.0,7619.38
252,3.0,875,1,1,0,0,5.0,7.0,11320.42
56,2.0,506,1,1,0,0,10.0,8.0,6999.03
1052,2.0,748,1,0,0,0,2.0,13.0,5677.65
524,3.0,821,1,0,0,0,9.0,11.0,6890.74
797,2.0,415,1,0,0,1,6.0,11.0,3930.74
442,4.0,464,1,1,0,0,6.0,7.0,4581.66
125,2.0,1300,1,0,0,0,9.0,24.0,9152.33
35,1.0,610,1,0,0,0,1.0,20.0,6486.08
431,6.0,0,0,0,0,0,1.0,13.0,0.0
941,2.0,0,0,0,1,1,1.0,1.0,0.0
863,0.0,1037,1,0,0,0,11.0,25.0,7808.21
726,5.0,553,1,0,0,0,3.0,8.0,5292.07
238,4.0,962,1,0,0,0,11.0,21.0,7306.12
939,2.0,695,1,1,0,0,6.0,18.0,7036.42
329,6.0,0,0,0,0,0,2.0,15.0,0.0
1057,1.0,611,1,1,0,1,8.0,19.0,6907.01
491,1.0,467,1,0,0,0,6.0,9.0,5082.77
22,2.0,521,1,1,0,0,3.0,6.0,5299.05
1085,3.0,552,1,0,0,0,4.0,23.0,4611.2
176,4.0,710,1,1,0,0,7.0,19.0,6192.51
184,1.0,666,1,1,0,0,6.0,3.0,7410.68
1055,4.0,1035,1,1,0,0,2.0,20.0,8281.62
997,4.0,385,1,0,0,0,2.0,28.0,4118.46
1043,5.0,1233,1,0,0,0,9.0,27.0,8272.14
80,2.0,435,1,0,0,0,2.0,12.0,5252.22
598,1.0,714,1,0,0,0,5.0,27.0,5296.89
666,2.0,594,1,1,0,0,3.0,20.0,6436.72
327,6.0,0,0,0,0,0,11.0,2.0,0.0
532,1.0,1404,1,1,0,0,11.0,19.0,12094.62
1048,1.0,454,1,1,0,0,5.0,20.0,6334.25
754,0.0,1387,1,1,0,0,3.0,4.0,12414.15
1087,6.0,0,0,0,0,1,9.0,7.0,0.0
701,3.0,573,1,1,0,0,6.0,20.0,5862.94
589,4.0,259,1,1,0,1,1.0,11.0,1840.86
961,3.0,0,0,0,1,0,5.0,14.0,0.0
424,4.0,859,1,1,0,0,4.0,17.0,8019.34
954,1.0,803,1,1,0,0,2.0,17.0,8105.86
1058,6.0,0,0,0,0,0,4.0,5.0,0.0
80,2.0,432,1,0,0,0,5.0,22.0,5135.98
302,6.0,0,0,0,0,0,12.0,8.0,0.0
635,5.0,700,1,0,0,0,12.0,21.0,7086.24
230,2.0,794,1,0,0,1,10.0,16.0,6159.01
242,6.0,0,0,0,0,0,11.0,10.0,0.0
924,0.0,400,1,1,0,0,1.0,21.0,4067.59
685,4.0,508,1,0,0,1,4.0,25.0,4703.58
367,0.0,837,1,1,0,0,1.0,7.0,9676.06
280,5.0,469,1,0,0,0,1.0,24.0,5102.05
773,5.0,564,1,0,0,1,8.0,30.0,5539.17
645,3.0,0,0,1,1,1,5.0,30.0,0.0
609,0.0,631,1,1,0,0,9.0,1.0,7108.06
560,1.0,1295,1,0,0,0,4.0,21.0,9811.62
431,6.0,0,0,0,0,0,11.0,10.0,0.0
508,3.0,0,0,0,1,0,5.0,14.0,0.0
390,4.0,1184,1,1,0,0,4.0,4.0,12771.6
689,0.0,646,1,0,0,0,5.0,26.0,6061.88
374,1.0,1055,1,1,0,0,6.0,2.0,10005.15
211,0.0,1528,1,0,0,0,6.0,22.0,12318.8
262,6.0,4815,1,0,0,0,7.0,27.0,32113.87
935,4.0,732,1,1,0,1,8.0,2.0,7373.75
776,2.0,554,1,1,0,1,7.0,29.0,5880.51
931,3.0,398,1,1,0,0,1.0,9.0,3716.85
8,4.0,615,1,1,0,1,10.0,11.0,5538.17
992,1.0,693,1,1,0,0,11.0,11.0,7774.75
65,1.0,591,1,1,0,0,1.0,8.0,7121.64
525,4.0,894,1,1,0,0,10.0,25.0,9075.55
467,6.0,0,0,0,0,0,12.0,28.0,0.0
571,3.0,611,1,1,0,0,3.0,19.0,7782.6
346,2.0,659,1,1,0,1,7.0,31.0,7651.02
